,budget,id,imdb_id,original_language,title,popularity,release_date,revenue,runtime,vote_average,collection_id,collection_name,production companies,production_countries,genres
2852,0,65497,tt0104822,fr,Martial Law,0.627188,1991-05-16,0,89.0,5.7,318037,Martial Law Collection,"['Lance Entertainment', 'Image Organization', 'Westwind Productions Inc.', 'Pierre David Entertainment']",['United States of America'],['Action']
2853,0,94365,tt1883367,en,The Human Centipede 3 (Final Sequence),5.3609480000000005,2015-05-22,0,103.0,3.7,96671,The Human Centipede Collection,['Six Entertainment'],['United States of America'],['Horror']
2854,0,5061,tt0060330,en,Don't Lose Your Head,5.744152,1966-12-10,0,90.0,7.0,37261,The Carry On Collection,"['The Rank Organisation', 'Adder']",['United Kingdom'],['Comedy']
2855,0,5056,tt0060288,en,Deadlier Than the Male,1.2449350000000001,1967-02-12,0,101.0,6.3,460334,Bulldog Drummond (Richard Johnson) Collection,['Greater Films Ltd.'],['United Kingdom'],"['Action', 'Comedy', 'Thriller']"
2856,0,26181,tt0065009,en,Some Girls Do,0.488385,1969-01-23,0,88.0,6.9,460334,Bulldog Drummond (Richard Johnson) Collection,"['The Rank Organisation', 'Ashdown Film Productions']",['United Kingdom'],"['Action', 'Adventure', 'Comedy']"
2857,0,294544,tt2872570,en,"On Any Sunday, The Next Chapter",0.737708,2014-01-01,0,90.0,7.3,391047,On Any Sunday Collection,['Red Bull Media House'],['United States of America'],['Documentary']
2858,4000000,25936,tt1217565,ru,День радио,0.9536899999999999,2008-03-08,0,100.0,8.3,122776,Kvartet I Collection,['Central Partnership'],['Russia'],['Comedy']
2859,0,20963,tt1198196,ru,День выборов,0.896702,2007-01-01,0,122.0,7.6,122776,Kvartet I Collection,['Central Partnership'],['Russia'],['Comedy']
2860,0,20359,tt0419058,en,Phir Hera Pheri,1.3712309999999999,2006-06-09,0,155.0,5.6,142022,Hera Pheri Collection,[],['India'],"['Comedy', 'Foreign']"
2861,820000,14394,tt0490210,en,Sarkar Raj,0.853567,2008-06-06,0,125.0,5.3,20970,Sarkar Collection,"['K Sera Sera', 'Z Picture Company']",['India'],"['Action', 'Adventure', 'Crime', 'Drama']"
2862,1900000,20968,tt0432047,hi,Sarkar,2.004745,2005-07-01,5900000,123.0,6.9,20970,Sarkar Collection,['Sahara One Entertainment'],['India'],"['Crime', 'Action', 'Drama']"
2863,48000000,13179,tt0823671,en,Tinker Bell,9.066971,2008-10-27,0,78.0,6.5,315595,Tinker Bell Collection,"['DisneyToon Studios', 'Walt Disney Animation Studios', 'Prana Animation Studios']","['India', 'United States of America']","['Animation', 'Family', 'Adventure', 'Fantasy']"
2864,0,43646,tt0099293,it,Le comiche,2.520134,1990-01-01,0,90.0,5.7,256953,The Comics Collection,[],['Italy'],['Comedy']
2865,0,43648,tt0103991,it,Le comiche 2,1.999079,1991-10-19,0,91.0,5.5,256953,The Comics Collection,[],['Italy'],['Comedy']
2866,0,43649,tt0159611,it,Le nuove comiche,1.254781,1994-01-01,0,102.0,5.0,256953,The Comics Collection,[],['Italy'],['Comedy']
2867,0,146045,tt0100712,et,Sügis,0.236258,1990-12-20,0,85.0,0.0,146042,Oskar Luts Collection,['Tallinnfilm'],['Estonia'],['Comedy']
2868,0,46809,tt0064542,en,Kevade,0.583519,1969-12-20,0,84.0,6.6,146042,Oskar Luts Collection,['Tallinnfilm'],['Estonia'],"['Drama', 'Comedy']"
2869,0,146030,tt0075292,en,Suvi,0.00022,1976-06-10,0,80.0,8.0,146042,Oskar Luts Collection,['Tallinnfilm'],['Estonia'],"['Comedy', 'Drama']"
2870,0,199374,tt2493386,de,Min søsters børn i Afrika,0.724368,2013-01-30,0,85.0,6.4,151149,My Sisters Kids Collection,['Obel Film'],['Denmark'],"['Comedy', 'Family', 'Adventure']"
2871,0,9288,tt0406728,en,Dungeons & Dragons: Wrath of the Dragon God,6.722598,2005-01-01,0,105.0,4.8,106498,Dungeons & Dragons Collection,"['Skyline Films', 'Sweetpea Entertainment', 'Studio Hamburg WorldWide Pictures', 'Zinc Entertainment Inc.']","['Germany', 'United Kingdom', 'United States of America']","['Action', 'Adventure', 'Fantasy']"
2872,0,26357,tt0061098,en,To Trap a Spy,0.898135,1964-01-01,0,92.0,8.0,435805,The Man from U.N.C.L.E. Collection,"['Arena Productions', 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],['Adventure']
2873,400000,58333,tt1694542,hi,Tanu Weds Manu,1.252133,2011-03-25,252000,119.0,6.1,341455,Tanu Weds Manu Collection,"['Paramhans Creation', 'Sanjay Singh Films', 'Viacom 18 Motion Pictures']",['India'],"['Drama', 'Comedy', 'Romance', 'Foreign']"
2874,0,219572,tt2599716,cn,警察故事2013,11.982088000000001,2013-12-24,81170000,108.0,5.8,269098,Police Story Collection,"['Wanda Films', 'Jackie & JJ Production', 'China Vision Media Group', 'Starlet HK International Media']","['China', 'Hong Kong']","['Action', 'Crime', 'Drama', 'Thriller']"
2875,0,39060,tt0307920,id,Ada Apa Dengan Cinta?,0.427357,2002-02-08,0,112.0,7.6,460357,Ada Apa Dengan Cinta? Collection,['Miles Productions'],['Indonesia'],"['Drama', 'Romance']"
2876,0,58404,tt0062080,it,Operazione San Gennaro,1.655515,1966-01-01,0,104.0,7.8,421566,Totò Collection,"['Paramount Pictures', 'Titanus Produzione']","['France', 'Germany', 'Italy']",['Comedy']
2877,0,55960,tt0049866,it,"Totò, Peppino e... la malafemmina",2.032722,1956-08-14,0,106.0,8.3,421566,Totò Collection,['Titanus'],['Italy'],['Comedy']
2878,160000000,131634,tt1951266,en,The Hunger Games: Mockingjay - Part 2,26.628178000000002,2015-11-18,653428261,137.0,6.6,131635,The Hunger Games Collection,"['Studio Babelsberg', 'Lionsgate', 'Color Force']","['Germany', 'United States of America']","['Action', 'Adventure', 'Science Fiction']"
2879,20000000,272878,tt3369806,en,Max,7.987747,2015-06-26,43967255,111.0,6.8,456778,Max (Collection),"['Sunswept Entertainment', 'Warner Bros.', 'Metro-Goldwyn-Mayer (MGM)', 'Reel Chefs Catering']",['United States of America'],"['Adventure', 'Drama', 'Family']"
2880,0,283489,tt3663184,en,Ascendant,8.518516,,0,0.0,5.7,283579,Divergent Collection,"['Summit Entertainment', 'Lionsgate']",['United States of America'],"['Adventure', 'Science Fiction', 'Romance']"
2881,110000000,262504,tt3410834,en,Allegiant,18.386172,2016-03-09,179246868,121.0,5.9,283579,Divergent Collection,"['Summit Entertainment', 'Lionsgate', 'Mandeville Films', 'Red Wagon Entertainment']",['United States of America'],"['Adventure', 'Science Fiction']"
2882,180000000,259316,tt3183660,en,Fantastic Beasts and Where to Find Them,41.051421000000005,2016-11-16,809342332,133.0,7.2,435259,Fantastic Beasts Collection,"['Heyday films', 'Warner Bros.']","['United Kingdom', 'United States of America']","['Adventure', 'Family', 'Fantasy']"
2883,0,38700,tt1502397,en,Bad Boys for Life,2.178546,2018-11-07,0,0.0,0.0,14890,Bad Boys Collection,"['Columbia Pictures', 'Sony Pictures', 'Jerry Bruckheimer Films', 'Platinum Dunes']",['United States of America'],"['Thriller', 'Action', 'Crime']"
2884,0,289239,tt3138192,en,Mostly Ghostly: Have You Met My Ghoulfriend?,5.308946,2014-09-02,0,91.0,5.1,326849,Mostly Ghostly Collection,"['Lookout Entertainment', 'Commotion Pictures']",[],"['Family', 'Fantasy', 'Horror']"
2885,0,24020,tt0206064,en,Johnny Tsunami,2.780335,1999-07-24,0,88.0,5.1,394316,Johnny Tsunami Collection,['Film Roman Productions'],['United States of America'],"['TV Movie', 'Family', 'Drama']"
2886,0,62527,tt0942378,en,Johnny Kapahala - Back on Board,3.898595,2007-06-08,0,90.0,4.9,394316,Johnny Tsunami Collection,['Disney Channel'],['United States of America'],"['Comedy', 'Drama', 'Family', 'TV Movie']"
2887,0,28601,tt0114188,en,Problem Child 3,2.957796,1995-05-13,0,87.0,3.8,180854,Problem Child Collection,['Universal TV'],['United States of America'],"['Comedy', 'Fantasy']"
2888,0,34766,tt0186726,en,Zenon: Girl of the 21st Century,7.274450999999999,1999-01-23,0,97.0,5.5,321148,Zenon Collection,[],[],"['Adventure', 'Comedy', 'Family', 'TV Movie']"
2889,0,29742,tt0271271,en,Zenon: The Zequel,1.294211,2001-01-12,0,100.0,4.8,321148,Zenon Collection,[],[],"['Adventure', 'Comedy', 'Family', 'Science Fiction', 'TV Movie']"
2890,0,34765,tt0379060,en,Zenon: Z3,2.0041740000000003,2004-06-11,0,95.0,5.3,321148,Zenon Collection,[],[],"['TV Movie', 'Comedy', 'Adventure', 'Family']"
2891,0,63178,tt0045247,it,Totò a Colori,0.31555900000000003,1953-05-21,0,104.0,7.5,421566,Totò Collection,['Lux Film'],['Italy'],['Comedy']
2892,0,80374,tt0044141,it,Totò e i re di Roma,0.386718,1951-01-01,0,0.0,6.6,421566,Totò Collection,[],[],['Comedy']
2893,0,51912,tt0053333,en,I Tartassati,0.9150159999999999,1959-06-06,0,85.0,6.4,421566,Totò Collection,['Maxima Pictures'],"['Italy', 'France']",['Comedy']
2894,0,56920,tt0056604,it,Totò Diabolicus,0.221073,1963-01-01,0,0.0,7.5,421566,Totò Collection,['Titanus'],['Italy'],['Comedy']
2895,0,58701,tt0055936,it,I Due Colonnelli,0.315895,1962-08-31,0,104.0,7.4,421566,Totò Collection,['Titanus'],['Italy'],['Comedy']
2896,0,11048,tt0070534,it,Piedone lo sbirro,1.713609,1973-10-25,0,110.0,6.1,10964,Flatfoot Collection,"['Mondial Televisione Film', 'C.A.P.A.C.']","['France', 'Italy']","['Action', 'Comedy', 'Crime', 'Drama']"
2897,0,11053,tt0073541,it,Piedone a Hong Kong,3.477146,1975-06-26,0,108.0,5.4,10964,Flatfoot Collection,['Mondial Televisione Film'],"['Hong Kong', 'Italy']","['Action', 'Comedy', 'Thriller', 'Drama']"
2898,0,11055,tt0076544,it,Piedone l'africano,2.6026740000000004,1978-03-22,0,115.0,5.8,10964,Flatfoot Collection,"['Laser Films', 'Rialto Film']","['Germany', 'Italy']","['Action', 'Comedy', 'Crime', 'Drama']"
2899,75000000,328111,tt2709768,en,The Secret Life of Pets,11.01395,2016-06-18,875457937,87.0,5.9,427084,The Secret Life of Pets Collection,"['Universal Pictures', 'Fuji Television Network', 'Dentsu', 'Illumination Entertainment']",['United States of America'],"['Animation', 'Family']"
2900,0,321068,tt3405714,en,Mythica: A Quest for Heroes,6.550033,2014-12-08,0,93.0,5.7,363092,Mythica Collection,"['Arrowstorm Entertainment', 'Camera 40 Productions']",['United States of America'],"['Action', 'Adventure', 'Fantasy']"
2901,165000000,47933,tt1628841,en,Independence Day: Resurgence,16.993841,2016-06-22,389681935,120.0,4.9,304378,Independence Day Collection,"['Twentieth Century Fox Film Corporation', 'Centropolis Entertainment', 'TSG Entertainment', 'Stereo D']",['United States of America'],"['Action', 'Adventure', 'Science Fiction']"
2902,185000000,188927,tt2660888,en,Star Trek Beyond,20.659284,2016-07-07,343471816,122.0,6.6,115575,Star Trek: Alternate Reality Collection,"['Paramount Pictures', 'Bad Robot', 'Perfect Storm Entertainment', 'Alibaba Pictures Group', 'Skydance Media', 'Sneaky Shark', 'Huahua Media']",['United States of America'],"['Action', 'Adventure', 'Science Fiction']"
2903,0,30780,tt0199389,en,Cabin By The Lake,5.390929,2000-02-01,0,91.0,5.5,333398,Cabin By The Lake Collection,[],"['Canada', 'United States of America']","['Thriller', 'Horror']"
2904,0,19951,tt1301698,hi,1920,1.183047,2008-09-12,0,138.0,5.4,298778,1920 Collection,['ASA Film Pvt Ltd'],['India'],['Horror']
2905,0,15724,tt0080827,cn,鬼打鬼,2.527755,1980-12-24,731753,102.0,6.3,205672,Encounters of the Spooky Kind Collection,['Bo Ho Film Company Ltd.'],['Hong Kong'],"['Action', 'Horror', 'Fantasy', 'Comedy']"
2906,0,196032,tt2427502,sv,Snabba cash - Livet deluxe,3.294321,2013-08-29,0,127.0,5.7,154002,Easy Money Collection,"['Fantefilm', 'Sveriges Television (SVT)', 'Zweites Deutsches Fernsehen (ZDF)', 'Tre Vänner Produktion AB', 'Film i Väst', 'Nordisk Film', 'Hobohm Brothers', 'Nordsvensk Filmunderhallning']",['Sweden'],"['Crime', 'Thriller', 'Drama']"
2907,0,338100,tt3733678,en,Grace Stirs Up Success,0.752735,2015-06-23,0,101.0,6.0,25542,An American Girl Collection,"['Pioneer Pictures', 'Shaken, Not Stirred Productions', 'Martin Chase Productions']",['United States of America'],['Family']
2908,0,46513,tt0913262,en,The Shadow in the North,0.7438130000000001,2007-09-15,0,94.0,4.5,468039,The Sally Lochhart Mysteries Collection,"['British Broadcasting Corporation (BBC)', 'WGBH', 'Nova']",['United Kingdom'],"['Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']"
2909,0,5064,tt0061450,en,Carry On Doctor,1.353069,1967-12-02,0,90.0,6.3,37261,The Carry On Collection,['The Rank Organisation'],['United Kingdom'],['Comedy']
2910,0,19670,tt0495034,hi,Golmaal,2.0912759999999997,2006-07-14,0,140.0,6.4,21624,Golmaal Collection,"['K Sera Sera', 'Shree Ashtavinayak Cinevision Ltd']",['India'],"['Comedy', 'Family']"
2911,0,75744,tt2073070,hi,Saheb Biwi Aur Gangster,0.558603,2011-09-23,0,119.0,7.1,256477,Saheb Biwi Aur Gangster Collection,[],['India'],"['Drama', 'Action', 'Thriller', 'Crime', 'Romance', 'Foreign']"
2912,0,38594,tt1317478,ja,DRAGONBALL オッス!帰ってきた孫悟空と仲間たち!,3.217392,2008-10-01,0,35.0,6.6,425189,Dragon Ball Z OVA Collection,['Toei Animation'],['Japan'],"['Animation', 'Action', 'Adventure']"
2913,3000000,70006,tt1754264,en,Never Back Down 2: The Beatdown,7.964291,2011-09-13,0,90.0,5.8,96676,Never Back Down Collection,[],['United States of America'],"['Drama', 'Action']"
2914,68000000,214756,tt2637276,en,Ted 2,42.061481,2015-06-25,217022588,115.0,6.2,266672,Ted Collection,"['Universal Pictures', 'Fuzzy Door Productions', 'Bluegrass Films', 'Smart Entertainment', 'Media Rights Capital (MRC)']",['United States of America'],['Comedy']
2915,0,16318,tt0341555,ko,색즉시공,4.389011,2002-12-12,0,96.0,6.3,213697,Sex is Zero Collection,"['Doosaboo Film', 'FilmZ']",['South Korea'],"['Comedy', 'Drama']"
2916,74000000,211672,tt2293640,en,Minions,547.4882980000001,2015-06-17,1156730962,91.0,6.4,86066,Despicable Me Collection,"['Universal Pictures', 'Illumination Entertainment']",['United States of America'],"['Family', 'Animation', 'Adventure', 'Comedy']"
2917,0,264085,tt3531852,hi,भूतनाथ रिटर्न्स,1.171748,2014-04-11,0,152.0,6.7,264317,Bhoothnath Collection,['T-Series'],['India'],"['Comedy', 'Drama', 'Horror', 'Fantasy']"
2918,10000000,19792,tt0297120,en,Firestarter 2: Rekindled,2.581486,2002-03-10,0,168.0,5.3,207447,Firestarter Collection,"['USA Films', ""Traveler's Rest Films"", 'USA Cable Network']",['United States of America'],"['TV Movie', 'Horror', 'Science Fiction', 'Thriller']"
2919,0,36896,tt0102210,en,Killer Tomatoes Eat France!,0.519994,1992-11-18,0,94.0,4.1,47983,Killer Tomatoes! Collection,"['Four Square Productions', 'KT Entertainment']",['United States of America'],"['Horror', 'Comedy', 'Science Fiction']"
2920,0,21316,tt0486761,en,Leroy & Stitch,11.193451,2006-06-23,0,73.0,6.5,97461,Lilo & Stitch Collection,['Walt Disney Television Animation'],[],"['Animation', 'Comedy', 'Family']"
2921,0,10578,tt0336325,en,Dracula II: Ascension,1.9031069999999999,2003-06-07,0,85.0,5.1,115822,Dracula 2000 Collection,['Dimension Films'],['United States of America'],['Horror']
2922,0,27847,tt0186655,en,Universal Soldier III: Unfinished Business,2.322004,1999-12-01,0,95.0,3.8,10713,Universal Soldier Collection,"['Rigel Independent Entertainment', 'Catalyst Entertainment Production', 'Durrant Fox Productions Inc.']",['Canada'],"['Action', 'Science Fiction']"
2923,6000000,14503,tt0954541,en,Bachelor Party 2: The Last Temptation,7.1095809999999995,2008-03-11,0,104.0,5.5,466318,Bachelor Party Collection,"['Ignition Pictures', '20th Century Fox Home Entertainment', 'Twin Continental Films']",['United States of America'],['Comedy']
2924,0,14212,tt1038072,en,Pulse 2: Afterlife,8.443812,2008-09-30,0,89.0,4.6,124188,Pulse Collection,['Dimension Extreme'],['United States of America'],"['Drama', 'Horror', 'Science Fiction']"
2925,4000000,35626,tt0382943,en,Return to Sleepaway Camp,1.8296919999999999,2008-11-04,0,86.0,4.7,47391,Sleepaway Camp Collection,"['Go2sho', 'Return to Sleepaway corp.']",['United States of America'],"['Mystery', 'Horror', 'Comedy']"
2926,7500000,15338,tt0844029,en,Ace Ventura Jr: Pet Detective,3.114989,2009-03-03,0,93.0,2.9,3167,Ace Ventura Collection,[],['United States of America'],"['Comedy', 'Family']"
2927,0,10704,tt0186654,en,Universal Soldier II: Brothers in Arms,3.074653,1998-09-27,0,92.0,3.7,10713,Universal Soldier Collection,[],['Canada'],"['Action', 'Science Fiction']"
2928,0,15262,tt1204883,en,Boogeyman 3,8.374035000000001,2008-10-17,0,94.0,4.4,96937,The Boogeyman Collection,"['Ghost House Pictures', 'Stage 6 Films', 'B and G Derivatives Holdings']",['United States of America'],['Horror']
2929,0,36692,tt0115714,en,Bloodsport III,1.9461080000000002,1996-12-05,0,91.0,4.6,36694,Bloodsport Collection,['FM Entertainment International N.V.'],['United States of America'],"['Action', 'Thriller']"
2930,245000000,206647,tt2379713,en,Spectre,24.926576999999998,2015-10-26,880674609,148.0,6.3,645,James Bond Collection,"['Columbia Pictures', 'Danjaq', 'B24']","['United Kingdom', 'United States of America']","['Action', 'Adventure', 'Crime']"
2931,0,36779,tt0099935,en,Killer Tomatoes Strike Back!,1.499106,1991-11-14,0,87.0,4.0,47983,Killer Tomatoes! Collection,[],['United States of America'],"['Action', 'Comedy', 'Horror', 'Science Fiction']"
2932,0,17922,tt0086148,ja,ゴルゴ13,1.9345709999999998,1983-05-07,0,91.0,6.1,446015,Golgo 13 Collection,"['Saito Entertainment', 'Tokyo Movie Shinsha (TMS)', 'Towa Productions']",['Japan'],"['Crime', 'Animation', 'Action']"
2933,0,58188,tt0063288,it,Il medico della mutua,0.8404219999999999,1968-10-23,0,0.0,7.0,445049,Il medico della mutua Collection,"[""Explorer Film '58"", 'Euro Film']",['Italy'],['Comedy']
2934,3500000,10579,tt0303929,en,Dracula III: Legacy,2.5914479999999998,2005-01-01,0,86.0,3.7,115822,Dracula 2000 Collection,"['Castel Film Romania', 'Neo Art & Logic', 'Dimension Films']","['Romania', 'United States of America']",['Horror']
2935,2000000,64325,tt1046245,en,Cross,4.171114,2011-07-12,0,105.0,3.9,438282,Cross Collection,"['Truth and Soul Pictures Inc', 'Morningstar Films', 'Soular Entertainment', 'Four Horsemen Films', 'Fat Monster Films']",['United States of America'],"['Action', 'Fantasy']"
2936,0,75623,tt1554092,en,The Howling: Reborn,1.079467,2011-10-18,0,92.0,4.1,174218,The Howling Collection,['Sunfilm Entertainment'],['United States of America'],['Horror']
2937,4500000,14913,tt0900357,en,Boogeyman 2,8.570712,2007-10-20,0,93.0,5.2,96937,The Boogeyman Collection,"['Ghost House Pictures', 'Destination Films']",['United States of America'],"['Horror', 'Thriller']"
2938,0,138372,tt1865573,en,Bad Kids Go To Hell,3.140175,2012-12-07,0,91.0,4.2,436483,Bad Kids Collection,[],['United States of America'],"['Comedy', 'Mystery', 'Thriller']"
2939,0,33274,tt3514862,en,Street Fighter: Round One - FIGHT!,0.155751,2009-02-03,0,80.0,4.0,190435,Street Fighter Collection,['Eagle One Media'],[],"['Animation', 'Fantasy', 'Horror', 'Science Fiction']"
2940,0,331446,tt3899796,en,Sharknado 3: Oh Hell No!,4.354938,2015-07-22,0,88.0,4.4,286023,Sharknado Collection,"['The Asylum', 'Syfy']",['United States of America'],"['TV Movie', 'Horror', 'Science Fiction']"
2941,0,297291,tt3086386,en,The Scorpion King: Quest for Power,10.907809,2015-01-09,0,105.0,4.5,116669,The Scorpion King Collection,['Universal Pictures'],['United States of America'],"['Action', 'Fantasy', 'Adventure']"
2942,0,34509,tt0246641,en,George Carlin: Back in Town,1.3816959999999998,1996-03-11,0,63.0,7.8,479319,George Carlin Comedy Collection,[],['United States of America'],"['Comedy', 'Documentary', 'TV Movie']"
